header_empty_0,header_fg1,header_fg2,header_fg3,header_fg4,header_fg5,block_auto_header_Scoring,header_kickoffs,ranker,name_display,age,pos,games,games_started,fga1,fgm1,fga2,fgm2,fga3,fgm3,fga4,fgm4,fga5,fgm5,fga,fgm,fg_long,fg_pct,xpa
1,Brandon Aubrey,30,K,11,0,0,0,6,6,2,2,5,5,8,6,21,19,64,90.5,36,35,97.2,64,3899,15,23.4,61,
