header_empty_0,header_punt,ranker,name_display,age,pos,games,games_started,punt,punt_yds,punt_yds_per_punt,punt_ret_yds_opp,punt_net_yds,punt_net_yds_per_punt,punt_long,punt_tb,punt_tb_pct,punt_in_20,punt_in_20_pct
1,Johnny Hekker,35,P,11,0,51,2365,46.4,263,2046,40.1,65,3,5.9,15,29.4,0,
