header_empty_0,header_punt,ranker,name_display,age,pos,games,games_started,punt,punt_yds,punt_yds_per_punt,punt_ret_yds_opp,punt_net_yds,punt_net_yds_per_punt,punt_long,punt_tb,punt_tb_pct,punt_in_20,punt_in_20_pct
1,Jake Bailey,28,P,11,0,34,1669,49.1,103,1549,45.6,64,1,2.9,15,44.1,0,
