header_empty_0,header_fg1,header_fg2,header_fg3,header_fg4,header_fg5,block_auto_header_Scoring,header_kickoffs,ranker,name_display,age,pos,games,games_started,fga1,fgm1,fga2,fgm2,fga3,fgm3,fga4,fgm4,fga5,fgm5,fga,fgm,fg_long,fg_pct,xpa
1,Riley Patterson,26,K,11,0,0,0,3,3,6,5,9,9,1,0,19,17,49,89.5,24,23,95.8,51,3061,7,13.7,60,
