header_empty_0,header_td,header_pat,header_fgtot,header_empty_7,ranker,name_display,age,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm
1,Riley Patterson,26,K,11,0,0,0,0,0,0,0,0,0,0,0,23,24,17,19,0,74,6.7,
2,De'Von Achane,24,RB,11,11,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,54,4.9,
3,Jaylen Waddle,27,WR,11,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.7,
4,Darren Waller,33,TE,4,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,6.0,
5,Ollie Gordon,21,RB,11,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.6,
6,Malik Washington,24,WR,11,3,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,18,1.6,
7,Tyreek Hill,31,WR,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.5,
8,Julian Hill,25,TE,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.3,
