header_empty_0,header_td,header_pat,header_fgtot,header_empty_7,ranker,name_display,age,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm
1,Daniel Carlson,30,K,11,0,0,0,0,0,0,0,0,0,0,0,13,14,16,21,0,61,5.5,
2,Ashton Jeanty,22,RB,11,11,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,48,4.4,
3,Tre Tucker,24,WR,11,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.7,
4,Brock Bowers,23,TE,8,4,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,20,2.5,
5,Michael Mayer,24,TE,9,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.7,
