header_empty_0,header_fg1,header_fg2,header_fg3,header_fg4,header_fg5,block_auto_header_Scoring,header_kickoffs,ranker,name_display,age,pos,games,games_started,fga1,fgm1,fga2,fgm2,fga3,fgm3,fga4,fgm4,fga5,fgm5,fga,fgm,fg_long,fg_pct,xpa
1,Jason Myers,34,K,11,0,0,0,4,4,9,8,8,7,8,5,29,24,57,82.8,36,36,100.0,67,4127,11,16.4,62,
