header_empty_0,header_fg1,header_fg2,header_fg3,header_fg4,header_fg5,block_auto_header_Scoring,header_kickoffs,ranker,name_display,age,pos,games,games_started,fga1,fgm1,fga2,fgm2,fga3,fgm3,fga4,fgm4,fga5,fgm5,fga,fgm,fg_long,fg_pct,xpa
1,Cameron Dicker,25,K,11,0,0,0,4,4,10,10,9,8,4,3,27,25,59,92.6,23,23,100.0,59,3609,10,16.9,61,
